#erna_AL_master_LIV Stitched Peaks
#Created from output/6h_FAST_deduped/erna_AL_master_LIV_12.5KB_STITCHED_REGION_MAP.txt
#Ranked by X6h_FAST_deduped.BAM
#Using cutoff of 18689.877 for Super-Stitched Peaks
#Created on Jan 19 2023 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X6h_FAST_deduped.BAM	stitchedPeakRank	isSuper
2_enhancer_lociStitched	chrchr18	54258160	54258830	2	652	0	40147	0
2_enhancer_lociStitched	chrchr18	53085540	53086210	2	652	0	40148	0
2_enhancer_lociStitched	chrchr18	34892080	34892750	2	652	0	40149	0
2_enhancer_lociStitched	chrchr18	24338620	24339290	2	652	0	40150	0
1_enhancer_lociStitched	chrchr18	21134400	21135070	1	671	0	40151	0
2_enhancer_lociStitched	chrchr17	95141760	95142430	2	652	0	40152	0
1_enhancer_lociStitched	chrchr17	80225710	80226380	1	671	0	40153	0
1_enhancer_lociStitched	chrchr17	74834870	74835540	1	671	0	40154	0
1_enhancer_lociStitched	chrchr17	69847480	69848150	1	671	0	40155	0
2_enhancer_lociStitched	chrchr17	46694230	46694900	2	652	0	40156	0
2_enhancer_lociStitched	chrchr17	17341160	17341830	2	652	0	40157	0
2_enhancer_lociStitched	chrchr16	87237010	87237680	2	652	0	40158	0
1_enhancer_lociStitched	chrchr16	31821650	31822320	1	671	0	40159	0
1_enhancer_lociStitched	chrchr16	21715660	21716330	1	671	0	40160	0
1_enhancer_lociStitched	chrchr15	78992790	78993460	1	671	0	40161	0
2_enhancer_lociStitched	chrchr15	76395950	76396620	2	652	0	40162	0
1_enhancer_lociStitched	chrchr14	122771320	122771990	1	671	0	40163	0
1_enhancer_lociStitched	chrchr14	77489230	77489900	1	671	0	40164	0
1_enhancer_lociStitched	chrchr14	77112660	77113330	1	671	0	40165	0
2_enhancer_lociStitched	chrchr14	30201260	30201930	2	652	0	40166	0
2_enhancer_lociStitched	chrchr14	14389060	14389730	2	652	0	40167	0
2_enhancer_lociStitched	chrchr13	112714750	112715420	2	462	0	40168	0
2_enhancer_lociStitched	chrchr13	101984300	101984970	2	652	0	40169	0
1_enhancer_lociStitched	chrchr12	104304320	104304990	1	671	0	40170	0
2_enhancer_lociStitched	chrchr12	87312930	87313600	2	652	0	40171	0
2_enhancer_lociStitched	chrchr11	121095050	121095720	2	582	0	40172	0
1_enhancer_lociStitched	chrchr11	103588350	103589020	1	671	0	40173	0
2_enhancer_lociStitched	chrchr11	78136340	78137010	2	652	0	40174	0
2_enhancer_lociStitched	chrchr11	45845810	45846480	2	652	0	40175	0
1_enhancer_lociStitched	chrchr10	125225180	125225850	1	671	0	40176	0
2_enhancer_lociStitched	chrchr10	81963630	81964300	2	652	0	40177	0
1_enhancer_lociStitched	chrchr10	76366950	76367620	1	671	0	40178	0
1_enhancer_lociStitched	chrchr10	75310880	75311550	1	671	0	40179	0
2_enhancer_lociStitched	chrchr10	40759030	40759700	2	652	0	40180	0
1_enhancer_lociStitched	chrchr10	4683170	4683840	1	671	0	40181	0
2_enhancer_lociStitched	chrchr1	172354050	172354720	2	652	0	40182	0
2_enhancer_lociStitched	chrchr1	171264860	171265530	2	652	0	40183	0
1_enhancer_lociStitched	chrchr1	170141980	170142650	1	671	0	40184	0
2_enhancer_lociStitched	chrchr1	134006540	134007210	2	652	0	40185	0
2_enhancer_lociStitched	chrchr1	131172780	131173450	2	652	0	40186	0
2_enhancer_lociStitched	chrchr1	58484220	58484890	2	652	0	40187	0
1_enhancer_lociStitched	chrchr1	39026490	39027160	1	671	0	40188	0
2_enhancer_lociStitched	chrchrX	119245480	119246160	2	662	0	40189	0
1_enhancer_lociStitched	chrchrX	13712660	13713340	1	681	0	40190	0
2_enhancer_lociStitched	chrchr9	22581040	22581720	2	662	0	40191	0
1_enhancer_lociStitched	chrchr9	7872700	7873380	1	681	0	40192	0
2_enhancer_lociStitched	chrchr8	120285100	120285780	2	602	0	40193	0
2_enhancer_lociStitched	chrchr8	112602880	112603560	2	662	0	40194	0
2_enhancer_lociStitched	chrchr8	61676680	61677360	2	662	0	40195	0
1_enhancer_lociStitched	chrchr7	126575010	126575690	1	681	0	40196	0
2_enhancer_lociStitched	chrchr7	98351760	98352440	2	662	0	40197	0
2_enhancer_lociStitched	chrchr7	65960710	65961390	2	662	0	40198	0
2_enhancer_lociStitched	chrchr7	46657990	46658670	2	662	0	40199	0
2_enhancer_lociStitched	chrchr6	143045380	143046060	2	662	0	40200	0
2_enhancer_lociStitched	chrchr6	99854860	99855540	2	662	0	40201	0
2_enhancer_lociStitched	chrchr6	72055140	72055820	2	662	0	40202	0
2_enhancer_lociStitched	chrchr6	48817870	48818550	2	662	0	40203	0
2_enhancer_lociStitched	chrchr6	37418850	37419530	2	662	0	40204	0
1_enhancer_lociStitched	chrchr6	30693260	30693940	1	681	0	40205	0
1_enhancer_lociStitched	chrchr6	3988720	3989400	1	681	0	40206	0
1_enhancer_lociStitched	chrchr5	108416400	108417080	1	681	0	40207	0
1_enhancer_lociStitched	chrchr5	44105190	44105870	1	681	0	40208	0
2_enhancer_lociStitched	chrchr5	38841650	38842330	2	582	0	40209	0
2_enhancer_lociStitched	chrchr5	33977470	33978150	2	662	0	40210	0
2_enhancer_lociStitched	chrchr5	29940520	29941200	2	662	0	40211	0
2_enhancer_lociStitched	chrchr5	25047370	25048050	2	662	0	40212	0
2_enhancer_lociStitched	chrchr4	132474920	132475600	2	662	0	40213	0
1_enhancer_lociStitched	chrchr4	83335530	83336210	1	681	0	40214	0
1_enhancer_lociStitched	chrchr3	131158290	131158970	1	681	0	40215	0
2_enhancer_lociStitched	chrchr3	104724990	104725670	2	662	0	40216	0
2_enhancer_lociStitched	chrchr2	172212350	172213030	2	662	0	40217	0
2_enhancer_lociStitched	chrchr2	93988110	93988790	2	662	0	40218	0
2_enhancer_lociStitched	chrchr2	81820460	81821140	2	662	0	40219	0
2_enhancer_lociStitched	chrchr2	72738450	72739130	2	662	0	40220	0
1_enhancer_lociStitched	chrchr2	32374840	32375520	1	681	0	40221	0
1_enhancer_lociStitched	chrchr18	75314260	75314940	1	681	0	40222	0
2_enhancer_lociStitched	chrchr17	88850290	88850970	2	662	0	40223	0
1_enhancer_lociStitched	chrchr17	9019810	9020490	1	681	0	40224	0
1_enhancer_lociStitched	chrchr16	49675530	49676210	1	681	0	40225	0
1_enhancer_lociStitched	chrchr15	36938810	36939490	1	681	0	40226	0
2_enhancer_lociStitched	chrchr14	121272580	121273260	2	662	0	40227	0
2_enhancer_lociStitched	chrchr14	65187110	65187790	2	662	0	40228	0
1_enhancer_lociStitched	chrchr14	59438150	59438830	1	681	0	40229	0
1_enhancer_lociStitched	chrchr14	4198140	4198820	1	681	0	40230	0
1_enhancer_lociStitched	chrchr13	98951580	98952260	1	681	0	40231	0
2_enhancer_lociStitched	chrchr13	49806170	49806850	2	662	0	40232	0
2_enhancer_lociStitched	chrchr12	108145400	108146080	2	662	0	40233	0
2_enhancer_lociStitched	chrchr12	85871200	85871880	2	662	0	40234	0
2_enhancer_lociStitched	chrchr12	55201600	55202280	2	662	0	40235	0
2_enhancer_lociStitched	chrchr12	31549420	31550100	2	662	0	40236	0
2_enhancer_lociStitched	chrchr12	22525110	22525790	2	562	0	40237	0
2_enhancer_lociStitched	chrchr11	103303430	103304110	2	662	0	40238	0
1_enhancer_lociStitched	chrchr11	99276710	99277390	1	681	0	40239	0
2_enhancer_lociStitched	chrchr11	82671760	82672440	2	662	0	40240	0
1_enhancer_lociStitched	chrchr11	61384880	61385560	1	681	0	40241	0
2_enhancer_lociStitched	chrchr11	51475350	51476030	2	662	0	40242	0
1_enhancer_lociStitched	chrchr11	17108980	17109660	1	681	0	40243	0
2_enhancer_lociStitched	chrchr10	89521940	89522620	2	662	0	40244	0
1_enhancer_lociStitched	chrchr10	87382010	87382690	1	681	0	40245	0
2_enhancer_lociStitched	chrchr10	62486880	62487560	2	662	0	40246	0
2_enhancer_lociStitched	chrchr1	131794760	131795440	2	662	0	40247	0
2_enhancer_lociStitched	chrchr1	58431780	58432460	2	662	0	40248	0
1_enhancer_lociStitched	chrchrX	73214030	73214720	1	691	0	40249	0
2_enhancer_lociStitched	chrchrX	72759690	72760380	2	672	0	40250	0
2_enhancer_lociStitched	chrchrX	13327730	13328420	2	672	0	40251	0
2_enhancer_lociStitched	chrchr9	110134040	110134730	2	672	0	40252	0
2_enhancer_lociStitched	chrchr9	109760350	109761040	2	672	0	40253	0
1_enhancer_lociStitched	chrchr9	54857710	54858400	1	691	0	40254	0
2_enhancer_lociStitched	chrchr9	54641370	54642060	2	672	0	40255	0
1_enhancer_lociStitched	chrchr8	86159110	86159800	1	691	0	40256	0
2_enhancer_lociStitched	chrchr8	75760110	75760800	2	672	0	40257	0
2_enhancer_lociStitched	chrchr8	40964290	40964980	2	672	0	40258	0
2_enhancer_lociStitched	chrchr8	4374960	4375650	2	672	0	40259	0
2_enhancer_lociStitched	chrchr7	139616100	139616790	2	672	0	40260	0
1_enhancer_lociStitched	chrchr7	79115850	79116540	1	691	0	40261	0
2_enhancer_lociStitched	chrchr7	64041900	64042590	2	672	0	40262	0
2_enhancer_lociStitched	chrchr7	29869000	29869690	2	672	0	40263	0
1_enhancer_lociStitched	chrchr6	124490160	124490850	1	691	0	40264	0
2_enhancer_lociStitched	chrchr5	150588680	150589370	2	672	0	40265	0
2_enhancer_lociStitched	chrchr5	135963310	135964000	2	672	0	40266	0
2_enhancer_lociStitched	chrchr5	63383430	63384120	2	672	0	40267	0
1_enhancer_lociStitched	chrchr5	8242900	8243590	1	691	0	40268	0
2_enhancer_lociStitched	chrchr4	114945760	114946450	2	672	0	40269	0
2_enhancer_lociStitched	chrchr4	47293510	47294200	2	672	0	40270	0
2_enhancer_lociStitched	chrchr3	142470740	142471430	2	672	0	40271	0
2_enhancer_lociStitched	chrchr3	97517020	97517710	2	672	0	40272	0
2_enhancer_lociStitched	chrchr2	181335220	181335910	2	672	0	40273	0
2_enhancer_lociStitched	chrchr2	102016240	102016930	2	672	0	40274	0
1_enhancer_lociStitched	chrchr2	62476090	62476780	1	691	0	40275	0
1_enhancer_lociStitched	chrchr2	26241960	26242650	1	691	0	40276	0
2_enhancer_lociStitched	chrchr19	59931670	59932360	2	672	0	40277	0
1_enhancer_lociStitched	chrchr19	29078290	29078980	1	691	0	40278	0
2_enhancer_lociStitched	chrchr19	5617500	5618190	2	672	0	40279	0
2_enhancer_lociStitched	chrchr18	64665150	64665840	2	672	0	40280	0
1_enhancer_lociStitched	chrchr18	61687810	61688500	1	691	0	40281	0
1_enhancer_lociStitched	chrchr17	45744360	45745050	1	691	0	40282	0
1_enhancer_lociStitched	chrchr17	29226630	29227320	1	691	0	40283	0
2_enhancer_lociStitched	chrchr17	17454600	17455290	2	672	0	40284	0
2_enhancer_lociStitched	chrchr17	8383790	8384480	2	672	0	40285	0
2_enhancer_lociStitched	chrchr16	72459830	72460520	2	562	0	40286	0
1_enhancer_lociStitched	chrchr16	36694940	36695630	1	691	0	40287	0
1_enhancer_lociStitched	chrchr15	83316830	83317520	1	691	0	40288	0
1_enhancer_lociStitched	chrchr15	80117830	80118520	1	691	0	40289	0
1_enhancer_lociStitched	chrchr15	67295550	67296240	1	691	0	40290	0
1_enhancer_lociStitched	chrchr15	39807040	39807730	1	691	0	40291	0
1_enhancer_lociStitched	chrchr15	28780150	28780840	1	691	0	40292	0
1_enhancer_lociStitched	chrchr14	51044820	51045510	1	691	0	40293	0
2_enhancer_lociStitched	chrchr14	30740860	30741550	2	672	0	40294	0
2_enhancer_lociStitched	chrchr13	47259210	47259900	2	672	0	40295	0
1_enhancer_lociStitched	chrchr13	38088160	38088850	1	691	0	40296	0
2_enhancer_lociStitched	chrchr12	102844350	102845040	2	672	0	40297	0
1_enhancer_lociStitched	chrchr12	84363390	84364080	1	691	0	40298	0
2_enhancer_lociStitched	chrchr12	59266180	59266870	2	672	0	40299	0
2_enhancer_lociStitched	chrchr12	55126710	55127400	2	672	0	40300	0
2_enhancer_lociStitched	chrchr11	95732910	95733600	2	672	0	40301	0
2_enhancer_lociStitched	chrchr11	69812010	69812700	2	672	0	40302	0
2_enhancer_lociStitched	chrchr11	35842190	35842880	2	672	0	40303	0
2_enhancer_lociStitched	chrchr11	31820310	31821000	2	672	0	40304	0
1_enhancer_lociStitched	chrchr11	22462340	22463030	1	691	0	40305	0
1_enhancer_lociStitched	chrchr11	3099010	3099700	1	691	0	40306	0
2_enhancer_lociStitched	chrchr10	81883700	81884390	2	672	0	40307	0
1_enhancer_lociStitched	chrchr10	81332120	81332810	1	691	0	40308	0
2_enhancer_lociStitched	chrchr10	62175810	62176500	2	672	0	40309	0
1_enhancer_lociStitched	chrchr1	182390380	182391070	1	691	0	40310	0
1_enhancer_lociStitched	chrchr1	153730960	153731650	1	691	0	40311	0
2_enhancer_lociStitched	chrchr1	63215750	63216440	2	672	0	40312	0
1_enhancer_lociStitched	chrchr1	60605760	60606450	1	691	0	40313	0
2_enhancer_lociStitched	chrchr9	102503210	102503910	2	682	0	40314	0
2_enhancer_lociStitched	chrchr9	21002840	21003540	2	682	0	40315	0
1_enhancer_lociStitched	chrchr9	7836790	7837490	1	701	0	40316	0
1_enhancer_lociStitched	chrchr8	86567080	86567780	1	701	0	40317	0
2_enhancer_lociStitched	chrchr8	4215910	4216610	2	582	0	40318	0
2_enhancer_lociStitched	chrchr7	139681790	139682490	2	682	0	40319	0
2_enhancer_lociStitched	chrchr7	138792760	138793460	2	682	0	40320	0
1_enhancer_lociStitched	chrchr7	105249000	105249700	1	701	0	40321	0
2_enhancer_lociStitched	chrchr7	4917970	4918670	2	682	0	40322	0
2_enhancer_lociStitched	chrchr6	136495590	136496290	2	682	0	40323	0
2_enhancer_lociStitched	chrchr6	72489350	72490050	2	682	0	40324	0
2_enhancer_lociStitched	chrchr6	38097560	38098260	2	432	0	40325	0
2_enhancer_lociStitched	chrchr5	126608600	126609300	2	382	0	40326	0
1_enhancer_lociStitched	chrchr5	123904690	123905390	1	701	0	40327	0
2_enhancer_lociStitched	chrchr5	123858570	123859270	2	632	0	40328	0
2_enhancer_lociStitched	chrchr5	114518270	114518970	2	682	0	40329	0
1_enhancer_lociStitched	chrchr5	51548320	51549020	1	701	0	40330	0
2_enhancer_lociStitched	chrchr4	152262040	152262740	2	682	0	40331	0
1_enhancer_lociStitched	chrchr4	142912110	142912810	1	701	0	40332	0
2_enhancer_lociStitched	chrchr4	86666500	86667200	2	682	0	40333	0
2_enhancer_lociStitched	chrchr4	63321110	63321810	2	682	0	40334	0
1_enhancer_lociStitched	chrchr4	59581290	59581990	1	701	0	40335	0
3_enhancer_lociStitched	chrchr4	55532410	55533110	3	663	0	40336	0
1_enhancer_lociStitched	chrchr4	3402920	3403620	1	701	0	40337	0
1_enhancer_lociStitched	chrchr3	104506710	104507410	1	701	0	40338	0
2_enhancer_lociStitched	chrchr3	89365940	89366640	2	682	0	40339	0
2_enhancer_lociStitched	chrchr3	84820320	84821020	2	682	0	40340	0
2_enhancer_lociStitched	chrchr3	37768650	37769350	2	682	0	40341	0
2_enhancer_lociStitched	chrchr2	112069560	112070260	2	602	0	40342	0
2_enhancer_lociStitched	chrchr2	18771750	18772450	2	682	0	40343	0
2_enhancer_lociStitched	chrchr19	7318710	7319410	2	682	0	40344	0
1_enhancer_lociStitched	chrchr17	86751950	86752650	1	701	0	40345	0
1_enhancer_lociStitched	chrchr17	44416320	44417020	1	701	0	40346	0
2_enhancer_lociStitched	chrchr17	13226470	13227170	2	642	0	40347	0
1_enhancer_lociStitched	chrchr16	13401800	13402500	1	701	0	40348	0
1_enhancer_lociStitched	chrchr16	11274180	11274880	1	701	0	40349	0
1_enhancer_lociStitched	chrchr14	124235470	124236170	1	701	0	40350	0
1_enhancer_lociStitched	chrchr14	75521190	75521890	1	701	0	40351	0
2_enhancer_lociStitched	chrchr14	54791590	54792290	2	682	0	40352	0
2_enhancer_lociStitched	chrchr14	32235250	32235950	2	682	0	40353	0
1_enhancer_lociStitched	chrchr13	52333790	52334490	1	701	0	40354	0
2_enhancer_lociStitched	chrchr13	41512040	41512740	2	682	0	40355	0
1_enhancer_lociStitched	chrchr13	18205180	18205880	1	701	0	40356	0
1_enhancer_lociStitched	chrchr12	113343860	113344560	1	701	0	40357	0
2_enhancer_lociStitched	chrchr12	110945040	110945740	2	602	0	40358	0
2_enhancer_lociStitched	chrchr12	28685530	28686230	2	682	0	40359	0
2_enhancer_lociStitched	chrchr11	115167900	115168600	2	682	0	40360	0
2_enhancer_lociStitched	chrchr11	110442080	110442780	2	682	0	40361	0
2_enhancer_lociStitched	chrchr11	103049450	103050150	2	682	0	40362	0
2_enhancer_lociStitched	chrchr11	101315460	101316160	2	682	0	40363	0
2_enhancer_lociStitched	chrchr11	50216340	50217040	2	682	0	40364	0
2_enhancer_lociStitched	chrchr11	46341030	46341730	2	682	0	40365	0
2_enhancer_lociStitched	chrchr11	5711890	5712590	2	682	0	40366	0
1_enhancer_lociStitched	chrchr10	111171840	111172540	1	701	0	40367	0
1_enhancer_lociStitched	chrchr10	95252550	95253250	1	701	0	40368	0
1_enhancer_lociStitched	chrchr10	89506090	89506790	1	701	0	40369	0
2_enhancer_lociStitched	chrchr10	81918900	81919600	2	682	0	40370	0
2_enhancer_lociStitched	chrchr10	4382110	4382810	2	682	0	40371	0
2_enhancer_lociStitched	chrchr1	182213740	182214440	2	682	0	40372	0
1_enhancer_lociStitched	chrchr1	153289710	153290410	1	701	0	40373	0
2_enhancer_lociStitched	chrchr1	133380000	133380700	2	502	0	40374	0
2_enhancer_lociStitched	chrchr1	79900670	79901370	2	682	0	40375	0
2_enhancer_lociStitched	chrchr1	74544890	74545590	2	682	0	40376	0
1_enhancer_lociStitched	chrchr1	47696480	47697180	1	701	0	40377	0
1_enhancer_lociStitched	chrchr1	13644810	13645510	1	701	0	40378	0
1_enhancer_lociStitched	chrchr9	123290450	123291160	1	711	0	40379	0
1_enhancer_lociStitched	chrchr9	109946170	109946880	1	711	0	40380	0
2_enhancer_lociStitched	chrchr9	109704430	109705140	2	692	0	40381	0
2_enhancer_lociStitched	chrchr9	22238860	22239570	2	692	0	40382	0
2_enhancer_lociStitched	chrchr9	20518540	20519250	2	692	0	40383	0
2_enhancer_lociStitched	chrchr9	13246020	13246730	2	692	0	40384	0
1_enhancer_lociStitched	chrchr9	4309250	4309960	1	711	0	40385	0
2_enhancer_lociStitched	chrchr8	111185400	111186110	2	692	0	40386	0
2_enhancer_lociStitched	chrchr8	58105110	58105820	2	692	0	40387	0
1_enhancer_lociStitched	chrchr8	22626240	22626950	1	711	0	40388	0
2_enhancer_lociStitched	chrchr7	126248240	126248950	2	692	0	40389	0
2_enhancer_lociStitched	chrchr7	49408630	49409340	2	692	0	40390	0
2_enhancer_lociStitched	chrchr7	44397700	44398410	2	692	0	40391	0
2_enhancer_lociStitched	chrchr6	147808880	147809590	2	652	0	40392	0
2_enhancer_lociStitched	chrchr6	117817910	117818620	2	692	0	40393	0
2_enhancer_lociStitched	chrchr6	108041760	108042470	2	692	0	40394	0
2_enhancer_lociStitched	chrchr6	38331040	38331750	2	692	0	40395	0
1_enhancer_lociStitched	chrchr5	114238150	114238860	1	711	0	40396	0
1_enhancer_lociStitched	chrchr5	91078920	91079630	1	711	0	40397	0
1_enhancer_lociStitched	chrchr5	87073920	87074630	1	711	0	40398	0
2_enhancer_lociStitched	chrchr4	86775120	86775830	2	692	0	40399	0
1_enhancer_lociStitched	chrchr3	121585960	121586670	1	711	0	40400	0
1_enhancer_lociStitched	chrchr3	108164060	108164770	1	711	0	40401	0
2_enhancer_lociStitched	chrchr2	119038830	119039540	2	692	0	40402	0
2_enhancer_lociStitched	chrchr19	36811110	36811820	2	692	0	40403	0
2_enhancer_lociStitched	chrchr19	14575310	14576020	2	692	0	40404	0
2_enhancer_lociStitched	chrchr18	80512710	80513420	2	692	0	40405	0
2_enhancer_lociStitched	chrchr18	65932990	65933700	2	582	0	40406	0
2_enhancer_lociStitched	chrchr18	51998430	51999140	2	692	0	40407	0
2_enhancer_lociStitched	chrchr18	36481530	36482240	2	692	0	40408	0
2_enhancer_lociStitched	chrchr17	80403470	80404180	2	692	0	40409	0
1_enhancer_lociStitched	chrchr17	7436910	7437620	1	711	0	40410	0
2_enhancer_lociStitched	chrchr15	78058160	78058870	2	692	0	40411	0
2_enhancer_lociStitched	chrchr14	57902290	57903000	2	692	0	40412	0
2_enhancer_lociStitched	chrchr14	52516400	52517110	2	692	0	40413	0
2_enhancer_lociStitched	chrchr13	114816600	114817310	2	692	0	40414	0
2_enhancer_lociStitched	chrchr13	81858980	81859690	2	692	0	40415	0
2_enhancer_lociStitched	chrchr13	63962810	63963520	2	692	0	40416	0
2_enhancer_lociStitched	chrchr12	116011020	116011730	2	692	0	40417	0
2_enhancer_lociStitched	chrchr12	78908230	78908940	2	692	0	40418	0
2_enhancer_lociStitched	chrchr12	55276650	55277360	2	692	0	40419	0
1_enhancer_lociStitched	chrchr12	37291260	37291970	1	711	0	40420	0
2_enhancer_lociStitched	chrchr11	85125440	85126150	2	692	0	40421	0
2_enhancer_lociStitched	chrchr11	70430710	70431420	2	692	0	40422	0
2_enhancer_lociStitched	chrchr11	58192980	58193690	2	692	0	40423	0
2_enhancer_lociStitched	chrchr10	18110230	18110940	2	692	0	40424	0
1_enhancer_lociStitched	chrchr1	172817660	172818370	1	711	0	40425	0
2_enhancer_lociStitched	chrchr1	133237340	133238050	2	692	0	40426	0
3_enhancer_lociStitched	chrchr9	114762490	114763210	3	683	0	40427	0
2_enhancer_lociStitched	chrchr9	106769040	106769760	2	702	0	40428	0
2_enhancer_lociStitched	chrchr9	41861970	41862690	2	702	0	40429	0
1_enhancer_lociStitched	chrchr9	17643750	17644470	1	721	0	40430	0
1_enhancer_lociStitched	chrchr8	93857580	93858300	1	721	0	40431	0
2_enhancer_lociStitched	chrchr8	37718270	37718990	2	702	0	40432	0
2_enhancer_lociStitched	chrchr7	92210160	92210880	2	702	0	40433	0
2_enhancer_lociStitched	chrchr7	63841990	63842710	2	702	0	40434	0
2_enhancer_lociStitched	chrchr7	45083640	45084360	2	702	0	40435	0
2_enhancer_lociStitched	chrchr6	100333680	100334400	2	702	0	40436	0
2_enhancer_lociStitched	chrchr6	97155890	97156610	2	702	0	40437	0
1_enhancer_lociStitched	chrchr6	86825970	86826690	1	721	0	40438	0
2_enhancer_lociStitched	chrchr5	65127090	65127810	2	702	0	40439	0
2_enhancer_lociStitched	chrchr4	155976120	155976840	2	632	0	40440	0
2_enhancer_lociStitched	chrchr4	129512760	129513480	2	702	0	40441	0
2_enhancer_lociStitched	chrchr4	53440070	53440790	2	702	0	40442	0
2_enhancer_lociStitched	chrchr4	21879560	21880280	2	702	0	40443	0
2_enhancer_lociStitched	chrchr3	127707620	127708340	2	652	0	40444	0
2_enhancer_lociStitched	chrchr3	107667460	107668180	2	702	0	40445	0
2_enhancer_lociStitched	chrchr3	97535750	97536470	2	702	0	40446	0
2_enhancer_lociStitched	chrchr2	130292020	130292740	2	702	0	40447	0
2_enhancer_lociStitched	chrchr2	129040090	129040810	2	702	0	40448	0
3_enhancer_lociStitched	chrchr2	125088980	125089700	3	683	0	40449	0
1_enhancer_lociStitched	chrchr2	121362250	121362970	1	721	0	40450	0
1_enhancer_lociStitched	chrchr2	103697500	103698220	1	721	0	40451	0
2_enhancer_lociStitched	chrchr2	73722860	73723580	2	702	0	40452	0
2_enhancer_lociStitched	chrchr2	70289270	70289990	2	702	0	40453	0
2_enhancer_lociStitched	chrchr2	32498470	32499190	2	702	0	40454	0
2_enhancer_lociStitched	chrchr19	37152470	37153190	2	702	0	40455	0
2_enhancer_lociStitched	chrchr19	5820860	5821580	2	702	0	40456	0
1_enhancer_lociStitched	chrchr17	80245500	80246220	1	721	0	40457	0
